cmpcode,docnum,yr,period,doccode,adddate
MSO,112872,2025,3,APC,2024-09-23
MSO,112873,2024,8,API,2024-02-25
MSO,112874,2025,12,API,2025-06-21
MSO,112875,2025,7,API,2025-01-30
MSO,112876,2025,2,API,2024-08-09
MSO,112877,2026,4,API,2025-10-30
MSO,112878,2025,10,APC,2025-04-20
MSO,112879,2025,12,APC,2025-06-30
MSO,112880,2024,4,API,2023-10-03
MSO,112881,2026,4,API,2025-10-01
MSO,112882,2024,9,API,2024-03-25
MSO,112883,2025,2,API,2024-08-17
MSO,112884,2025,2,API,2024-08-31
MSO,112885,2024,11,API,2024-05-29
MSO,112886,2025,3,API,2024-09-02
MSO,112887,2026,6,API,2025-12-24
MSO,112888,2026,4,API,2025-10-12
MSO,112889,2026,6,API,2025-12-09
MSO,112890,2025,1,API,2024-07-02
MSO,112891,2024,6,API,2023-12-23
MSO,112892,2025,4,API,2024-10-18
MSO,112893,2025,3,APC,2024-09-14
MSO,112894,2025,8,APC,2025-02-05
MSO,112895,2025,11,APC,2025-05-11
MSO,112896,2024,7,API,2024-01-08
MSO,112897,2025,10,API,2025-04-17
MSO,112898,2026,5,APC,2025-11-17
FDN,111416,2026,1,API,2025-07-09
FDN,111417,2024,11,API,2024-05-20
FDN,111418,2025,6,APC,2024-12-27
FDN,111419,2024,8,API,2024-02-04
FDN,111420,2024,9,APC,2024-03-30
FDN,111421,2025,3,API,2024-09-06
FDN,111422,2026,4,API,2025-10-19
FDN,111423,2025,2,API,2024-08-20
FDN,111424,2025,4,API,2024-10-04
FDN,111425,2025,6,APC,2024-12-18
FDN,111426,2026,1,API,2025-07-21
FDN,111427,2024,10,API,2024-04-25
FDN,111428,2026,3,APC,2025-09-20
FDN,111429,2026,5,API,2025-11-26
FDN,111430,2024,3,API,2023-09-16
FDN,111431,2025,5,API,2024-11-04
FDN,111432,2025,10,API,2025-04-28
FDN,111433,2024,11,API,2024-05-11
MSO,112899,2026,5,API,2025-11-27
MSO,112900,2024,7,API,2024-01-16
MSO,112901,2024,5,APC,2023-11-10
MSO,112902,2026,2,API,2025-08-08
MSO,112903,2024,8,API,2024-02-28
MSO,112904,2025,12,API,2025-06-11
FDN,111434,2026,1,API,2025-07-13
FDN,111435,2026,2,API,2025-08-30
FDN,111436,2025,12,APC,2025-06-15
FDN,111437,2025,11,API,2025-05-27
FDN,111438,2025,10,API,2025-04-16
MSO,112905,2025,2,API,2024-08-18
MSO,112906,2025,6,API,2024-12-23
MSO,112907,2024,8,API,2024-02-08
MSO,112908,2025,7,API,2025-01-15
MSO,112909,2024,4,APC,2023-10-17
MSO,112910,2025,10,API,2025-04-01
MSO,112911,2025,10,API,2025-04-27
MSO,112912,2026,1,API,2025-07-13
MSO,112913,2026,4,API,2025-10-30
MSO,112914,2025,6,API,2024-12-10
MSO,112915,2025,3,API,2024-09-28
MSO,112916,2025,11,API,2025-05-17
MSO,112917,2024,11,API,2024-05-25
MSO,112918,2026,3,API,2025-09-26
MSO,112919,2024,8,APC,2024-02-15
MSO,112920,2025,6,API,2024-12-05
MSO,112921,2026,2,API,2025-08-13
MSO,112922,2024,8,APC,2024-02-14
MSO,112923,2026,5,APC,2025-11-27
MSO,112924,2024,3,API,2023-09-16
MSO,112925,2024,10,API,2024-04-27
MSO,112926,2025,6,API,2024-12-02
MSO,112927,2025,12,APC,2025-06-23
MSO,112928,2026,3,API,2025-09-21
MSO,112929,2025,9,APC,2025-03-12
MSO,112930,2025,12,API,2025-06-21
MSO,112931,2025,7,APC,2025-01-03
MSO,112932,2025,6,APC,2024-12-29
MSO,112933,2025,9,API,2025-03-25
MSO,112934,2025,5,API,2024-11-23
MSO,112935,2026,1,API,2025-07-27
MSO,112936,2024,4,API,2023-10-07
MSO,112937,2025,4,API,2024-10-01
MSO,112938,2024,2,API,2023-08-04
MSO,112939,2024,11,API,2024-05-15
MSO,112940,2025,1,APC,2024-07-15
MSO,112941,2025,8,APC,2025-02-26
FDN,111439,2025,12,API,2025-06-24
FDN,111440,2024,5,API,2023-11-29
FDN,111441,2025,2,API,2024-08-20
FDN,111442,2024,12,API,2024-06-13
FDN,111443,2024,8,APC,2024-02-16
FDN,111444,2025,10,API,2025-04-12
FDN,111445,2024,3,API,2023-09-06
FDN,111446,2025,4,API,2024-10-24
FDN,111447,2024,11,APC,2024-05-24
FDN,111448,2025,7,APC,2025-01-14
FDN,111449,2025,2,API,2024-08-11
FDN,111450,2024,7,API,2024-01-12
FDN,111451,2025,6,API,2024-12-22
FDN,111452,2026,1,API,2025-07-25
FDN,111453,2024,9,API,2024-03-13
FDN,111454,2025,9,API,2025-03-22
FDN,111455,2026,2,API,2025-08-16
FDN,111456,2024,4,API,2023-10-27
FDN,111457,2025,9,API,2025-03-08
FDN,111458,2026,4,API,2025-10-22
FDN,111459,2025,8,APC,2025-02-11
FDN,111460,2025,6,API,2024-12-05
FDN,111461,2026,6,API,2025-12-04
FDN,111462,2025,10,APC,2025-04-30
FDN,111463,2024,3,API,2023-09-12
FDN,111464,2025,5,API,2024-11-22
FDN,111465,2024,11,API,2024-05-09
FDN,111466,2025,8,API,2025-02-15
FDN,111467,2026,3,API,2025-09-11
FDN,111468,2025,11,API,2025-05-17
FDN,111469,2025,1,API,2024-07-24
FDN,111470,2025,4,APC,2024-10-28
FDN,111471,2024,6,API,2023-12-21
FDN,111472,2025,12,API,2025-06-11
FDN,111473,2026,2,API,2025-08-28
FDN,111474,2025,7,API,2025-01-06
FDN,111475,2025,2,API,2024-08-09
FDN,111476,2026,2,API,2025-08-14
FDN,111477,2025,5,API,2024-11-12
MSO,112942,2025,12,API,2025-06-26
MSO,112943,2025,4,API,2024-10-13
MSO,112944,2025,4,API,2024-10-27
MSO,112945,2024,9,API,2024-03-17
MSO,112946,2025,8,APC,2025-02-17
FDN,111478,2024,7,APC,2024-01-09
FDN,111479,2026,6,API,2025-12-18
FDN,111480,2025,4,APC,2024-10-14
FDN,111481,2026,2,APC,2025-08-18
MSO,112947,2026,6,API,2025-12-08
MSO,112948,2025,5,API,2024-11-07
FDN,111482,2026,2,API,2025-08-10
FDN,111483,2026,3,API,2025-09-06
MSO,112949,2024,3,APC,2023-09-24
MSO,112950,2026,2,API,2025-08-15
MSO,112951,2025,12,API,2025-06-16
MSO,112952,2026,5,APC,2025-11-30
MSO,112953,2024,8,API,2024-02-25
MSO,112954,2025,7,APC,2025-01-16
MSO,112955,2024,8,API,2024-02-20
MSO,112956,2024,7,API,2024-01-30
MSO,112957,2025,1,API,2024-07-27
MSO,112958,2025,9,API,2025-03-21
MSO,112959,2026,6,APC,2025-12-07
MSO,112960,2025,9,API,2025-03-24
FDN,111484,2024,3,API,2023-09-10
FDN,111485,2024,9,API,2024-03-20
MSO,112961,2025,4,API,2024-10-18
MSO,112962,2024,8,API,2024-02-14
MSO,112963,2024,10,API,2024-04-04
MSO,112964,2025,12,API,2025-06-21
MSO,112965,2026,2,API,2025-08-08
MSO,112966,2025,6,API,2024-12-13
MSO,112967,2024,9,API,2024-03-11
MSO,112968,2025,8,API,2025-02-05
MSO,112969,2025,9,APC,2025-03-31
MSO,112970,2026,4,API,2025-10-01
MSO,112971,2026,5,API,2025-11-22
MSO,112972,2026,6,API,2025-12-17
MSO,112973,2025,7,API,2025-01-13
MSO,112974,2026,1,API,2025-07-11
MSO,112975,2024,9,APC,2024-03-18
MSO,112976,2024,10,API,2024-04-05
MSO,112977,2024,10,API,2024-04-22
MSO,112978,2025,11,API,2025-05-14
MSO,112979,2024,11,API,2024-05-29
MSO,112980,2024,11,APC,2024-05-03
MSO,112981,2026,2,API,2025-08-26
FDN,111486,2025,6,API,2024-12-20
FDN,111487,2026,6,API,2025-12-01
FDN,111488,2025,11,API,2025-05-25
FDN,111489,2025,8,API,2025-02-14
FDN,111490,2024,5,API,2023-11-06
FDN,111491,2026,2,API,2025-08-22
FDN,111492,2025,8,API,2025-02-04
FDN,111493,2025,7,APC,2025-01-04
FDN,111494,2025,2,API,2024-08-21
FDN,111495,2024,8,API,2024-02-08
FDN,111496,2025,8,APC,2025-02-12
FDN,111497,2025,5,API,2024-11-11
FDN,111498,2025,4,APC,2024-10-09
FDN,111499,2025,11,API,2025-05-20
FDN,111500,2025,4,API,2024-10-22
FDN,111501,2026,1,API,2025-07-25
FDN,111502,2024,6,API,2023-12-23
FDN,111503,2025,10,API,2025-04-03
FDN,111504,2025,7,API,2025-01-03
FDN,111505,2024,5,API,2023-11-08
FDN,111506,2024,5,API,2023-11-16
FDN,111507,2026,2,API,2025-08-06
FDN,111508,2024,5,APC,2023-11-07
FDN,111509,2025,6,API,2024-12-18
FDN,111510,2026,5,API,2025-11-23
FDN,111511,2025,2,API,2024-08-27
FDN,111512,2024,8,API,2024-02-10
FDN,111513,2025,2,API,2024-08-13
MSO,112982,2025,9,API,2025-03-05
MSO,112983,2024,11,API,2024-05-24
MSO,112984,2025,8,APC,2025-02-14
MSO,112985,2024,10,APC,2024-04-25
MSO,112986,2025,8,API,2025-02-15
MSO,112987,2025,6,API,2024-12-30
MSO,112988,2024,4,APC,2023-10-03
MSO,112989,2024,5,API,2023-11-07
MSO,112990,2026,4,API,2025-10-23
MSO,112991,2025,4,API,2024-10-11
MSO,112992,2025,2,API,2024-08-31
MSO,112993,2024,10,API,2024-04-04
MSO,112994,2025,12,API,2025-06-12
MSO,112995,2024,4,APC,2023-10-08
MSO,112996,2024,10,APC,2024-04-07
MSO,112997,2026,6,APC,2025-12-14
MSO,112998,2024,8,API,2024-02-05
MSO,112999,2026,3,API,2025-09-25
MSO,113000,2025,7,API,2025-01-22
MSO,113001,2025,10,API,2025-04-11
MSO,113002,2025,6,API,2024-12-17
MSO,113003,2025,11,API,2025-05-28
MSO,113004,2025,12,API,2025-06-22
MSO,113005,2024,11,API,2024-05-04
MSO,113006,2025,4,API,2024-10-05
MSO,113007,2025,6,API,2024-12-19
MSO,113008,2025,7,APC,2025-01-14
MSO,113009,2024,4,APC,2023-10-22
MSO,113010,2025,9,API,2025-03-04
MSO,113011,2025,7,API,2025-01-26
MSO,113012,2026,1,APC,2025-07-02
FDN,111514,2025,12,API,2025-06-25
FDN,111515,2026,6,API,2025-12-16
FDN,111516,2024,3,API,2023-09-28
FDN,111517,2026,1,APC,2025-07-28
FDN,111518,2025,9,API,2025-03-22
FDN,111519,2025,11,APC,2025-05-19
FDN,111520,2024,6,API,2023-12-15
FDN,111521,2025,12,APC,2025-06-08
FDN,111522,2025,1,APC,2024-07-11
FDN,111523,2026,6,APC,2025-12-11
FDN,111524,2025,9,API,2025-03-09
FDN,111525,2025,10,APC,2025-04-05
FDN,111526,2024,8,API,2024-02-25
FDN,111527,2026,5,API,2025-11-24
FDN,111528,2026,6,API,2025-12-12
FDN,111529,2025,7,API,2025-01-11
FDN,111530,2026,6,API,2025-12-18
FDN,111531,2025,5,APC,2024-11-09
MSO,113013,2025,11,API,2025-05-14
MSO,113014,2026,5,APC,2025-11-30
MSO,113015,2026,4,API,2025-10-31
MSO,113016,2025,6,API,2024-12-29
MSO,113017,2024,2,API,2023-08-15
MSO,113018,2026,2,API,2025-08-06
MSO,113019,2025,11,API,2025-05-22
MSO,113020,2025,6,API,2024-12-15
MSO,113021,2024,4,API,2023-10-26
MSO,113022,2026,2,APC,2025-08-24
FDN,111532,2025,1,API,2024-07-23
FDN,111533,2025,12,API,2025-06-03
FDN,111534,2025,2,API,2024-08-12
FDN,111535,2024,5,API,2023-11-01
FDN,111536,2024,8,API,2024-02-09
FDN,111537,2024,8,API,2024-02-07
FDN,111538,2025,3,API,2024-09-08
FDN,111539,2025,9,API,2025-03-28
FDN,111540,2025,1,API,2024-07-06
FDN,111541,2025,11,API,2025-05-06
FDN,111542,2025,9,API,2025-03-03
FDN,111543,2024,7,APC,2024-01-15
FDN,111544,2025,5,API,2024-11-30
FDN,111545,2024,4,API,2023-10-14
FDN,111546,2026,2,API,2025-08-18
FDN,111547,2025,1,API,2024-07-04
FDN,111548,2024,11,API,2024-05-31
FDN,111549,2025,1,API,2024-07-16
FDN,111550,2024,12,API,2024-06-13
FDN,111551,2025,5,APC,2024-11-19
FDN,111552,2025,12,API,2025-06-02
FDN,111553,2025,4,APC,2024-10-18
FDN,111554,2025,7,API,2025-01-08
FDN,111555,2025,7,API,2025-01-30
FDN,111556,2025,6,API,2024-12-12
FDN,111557,2026,6,API,2025-12-14
FDN,111558,2026,6,APC,2025-12-21
FDN,111559,2026,6,API,2025-12-01
FDN,111560,2024,6,APC,2023-12-24
FDN,111561,2026,3,APC,2025-09-20
FDN,111562,2025,10,API,2025-04-15
FDN,111563,2026,1,API,2025-07-02
FDN,111564,2024,6,API,2023-12-12
FDN,111565,2024,2,API,2023-08-30
FDN,111566,2026,5,API,2025-11-30
FDN,111567,2026,2,API,2025-08-24
FDN,111568,2025,3,API,2024-09-13
FDN,111569,2025,8,APC,2025-02-14
FDN,111570,2025,11,API,2025-05-22
FDN,111571,2025,12,API,2025-06-19
FDN,111572,2026,1,API,2025-07-09
FDN,111573,2025,2,API,2024-08-22
FDN,111574,2025,8,APC,2025-02-06
FDN,111575,2026,2,API,2025-08-24
FDN,111576,2025,6,API,2024-12-02
FDN,111577,2024,3,APC,2023-09-05
FDN,111578,2026,2,APC,2025-08-31
FDN,111579,2024,11,API,2024-05-07
FDN,111580,2024,8,API,2024-02-24
MSO,113023,2024,12,API,2024-06-21
MSO,113024,2025,9,APC,2025-03-30
MSO,113025,2026,4,APC,2025-10-21
MSO,113026,2026,2,APC,2025-08-24
FDN,111581,2025,1,API,2024-07-01
FDN,111582,2024,4,API,2023-10-02
FDN,111583,2025,10,API,2025-04-11
FDN,111584,2025,11,API,2025-05-24
MSO,113027,2025,5,API,2024-11-16
MSO,113028,2025,3,APC,2024-09-28
MSO,113029,2024,7,API,2024-01-11
MSO,113030,2026,2,API,2025-08-18
MSO,113031,2025,2,API,2024-08-04
MSO,113032,2026,6,API,2025-12-15
FDN,111585,2025,11,API,2025-05-10
FDN,111586,2025,1,API,2024-07-03
FDN,111587,2025,7,API,2025-01-28
FDN,111588,2025,8,API,2025-02-10
FDN,111589,2026,6,API,2025-12-01
FDN,111590,2025,6,API,2024-12-06
FDN,111591,2025,10,APC,2025-04-24
FDN,111592,2026,4,API,2025-10-08
FDN,111593,2026,2,API,2025-08-30
FDN,111594,2024,9,API,2024-03-02
FDN,111595,2025,11,API,2025-05-28
FDN,111596,2026,1,API,2025-07-11
FDN,111597,2026,1,API,2025-07-31
FDN,111598,2024,10,APC,2024-04-09
FDN,111599,2026,1,API,2025-07-23
FDN,111600,2026,1,API,2025-07-19
MSO,113033,2026,1,APC,2025-07-26
MSO,113034,2026,1,API,2025-07-13
FDN,111601,2025,10,APC,2025-04-27
FDN,111602,2025,2,API,2024-08-12
FDN,111603,2024,11,API,2024-05-22
FDN,111604,2025,8,API,2025-02-07
FDN,111605,2025,2,API,2024-08-28
FDN,111606,2026,3,API,2025-09-30
FDN,111607,2026,3,API,2025-09-21
FDN,111608,2025,9,API,2025-03-24
FDN,111609,2024,7,API,2024-01-01
FDN,111610,2024,5,API,2023-11-13
FDN,111611,2025,1,API,2024-07-05
FDN,111612,2026,3,API,2025-09-23
MSO,113035,2025,9,API,2025-03-11
MSO,113036,2026,2,API,2025-08-22
FDN,111613,2026,4,APC,2025-10-16
FDN,111614,2025,8,API,2025-02-14
FDN,111615,2025,10,API,2025-04-11
FDN,111616,2025,3,APC,2024-09-20
FDN,111617,2026,4,API,2025-10-28
FDN,111618,2025,11,APC,2025-05-28
MSO,113037,2025,6,API,2024-12-16
MSO,113038,2026,1,API,2025-07-16
MSO,113039,2025,7,API,2025-01-22
MSO,113040,2024,8,APC,2024-02-11
MSO,113041,2025,3,API,2024-09-02
MSO,113042,2025,2,API,2024-08-10
MSO,113043,2025,1,API,2024-07-16
MSO,113044,2024,9,API,2024-03-06
MSO,113045,2025,10,API,2025-04-14
MSO,113046,2025,6,API,2024-12-31
MSO,113047,2024,4,API,2023-10-08
MSO,113048,2025,12,APC,2025-06-29
MSO,113049,2025,4,API,2024-10-04
MSO,113050,2026,3,API,2025-09-10
MSO,113051,2025,7,API,2025-01-31
MSO,113052,2026,2,API,2025-08-29
MSO,113053,2024,3,API,2023-09-27
MSO,113054,2025,6,API,2024-12-09
MSO,113055,2025,5,API,2024-11-14
MSO,113056,2024,6,API,2023-12-04
MSO,113057,2025,6,API,2024-12-28
MSO,113058,2025,12,API,2025-06-23
MSO,113059,2025,11,APC,2025-05-08
MSO,113060,2025,11,API,2025-05-25
MSO,113061,2025,1,APC,2024-07-03
MSO,113062,2024,4,APC,2023-10-12
MSO,113063,2026,3,API,2025-09-09
MSO,113064,2025,4,API,2024-10-12
MSO,113065,2025,6,APC,2024-12-20
MSO,113066,2024,6,API,2023-12-21
MSO,113067,2025,10,API,2025-04-04
MSO,113068,2025,8,API,2025-02-19
MSO,113069,2025,8,API,2025-02-12
MSO,113070,2026,1,API,2025-07-26
MSO,113071,2025,7,APC,2025-01-19
MSO,113072,2026,3,API,2025-09-21
MSO,113073,2025,1,API,2024-07-14
MSO,113074,2024,11,APC,2024-05-21
MSO,113075,2025,7,API,2025-01-16
MSO,113076,2024,11,API,2024-05-16
MSO,113077,2024,6,APC,2023-12-08
MSO,113078,2026,3,API,2025-09-17
MSO,113079,2025,5,API,2024-11-20
MSO,113080,2026,4,API,2025-10-21
MSO,113081,2025,8,API,2025-02-04
MSO,113082,2026,4,API,2025-10-20
MSO,113083,2025,4,API,2024-10-16
MSO,113084,2025,11,API,2025-05-13
MSO,113085,2025,2,API,2024-08-20
MSO,113086,2025,8,APC,2025-02-19
MSO,113087,2026,1,API,2025-07-24
MSO,113088,2024,8,API,2024-02-24
MSO,113089,2025,11,API,2025-05-28
MSO,113090,2025,1,API,2024-07-09
MSO,113091,2025,11,API,2025-05-01
MSO,113092,2025,8,API,2025-02-23
MSO,113093,2024,9,API,2024-03-10
MSO,113094,2024,6,APC,2023-12-04
FDN,111619,2025,5,API,2024-11-22
FDN,111620,2025,5,API,2024-11-21
FDN,111621,2025,10,API,2025-04-23
FDN,111622,2025,7,API,2025-01-26
FDN,111623,2025,6,APC,2024-12-26
FDN,111624,2025,4,APC,2024-10-28
FDN,111625,2026,5,API,2025-11-28
FDN,111626,2024,4,API,2023-10-03
FDN,111627,2025,6,API,2024-12-07
FDN,111628,2024,12,API,2024-06-19
FDN,111629,2026,2,APC,2025-08-26
FDN,111630,2026,3,API,2025-09-16
FDN,111631,2026,3,API,2025-09-01
FDN,111632,2025,8,API,2025-02-17
FDN,111633,2024,12,API,2024-06-22
FDN,111634,2026,4,APC,2025-10-14
FDN,111635,2026,1,APC,2025-07-10
FDN,111636,2024,11,API,2024-05-30
FDN,111637,2024,11,API,2024-05-09
FDN,111638,2024,3,API,2023-09-04
FDN,111639,2025,6,API,2024-12-21
FDN,111640,2026,2,API,2025-08-17
FDN,111641,2026,5,API,2025-11-27
FDN,111642,2024,12,APC,2024-06-29
FDN,111643,2026,1,APC,2025-07-02
FDN,111644,2024,9,APC,2024-03-01
FDN,111645,2024,5,API,2023-11-03
FDN,111646,2024,11,APC,2024-05-13
FDN,111647,2025,10,API,2025-04-09
FDN,111648,2025,10,API,2025-04-28
FDN,111649,2025,9,API,2025-03-21
FDN,111650,2025,3,API,2024-09-12
FDN,111651,2024,6,API,2023-12-07
FDN,111652,2024,9,API,2024-03-07
FDN,111653,2025,6,API,2024-12-04
FDN,111654,2024,3,API,2023-09-16
FDN,111655,2026,4,APC,2025-10-03
FDN,111656,2025,2,API,2024-08-01
FDN,111657,2025,12,API,2025-06-21
FDN,111658,2026,3,APC,2025-09-23
FDN,111659,2024,3,API,2023-09-03
FDN,111660,2024,6,API,2023-12-19
FDN,111661,2025,11,APC,2025-05-12
FDN,111662,2024,5,API,2023-11-08
FDN,111663,2026,2,API,2025-08-31
FDN,111664,2025,1,API,2024-07-06
FDN,111665,2025,11,API,2025-05-06
FDN,111666,2025,6,API,2024-12-21
FDN,111667,2025,3,API,2024-09-06
FDN,111668,2024,8,API,2024-02-06
FDN,111669,2025,1,API,2024-07-26
FDN,111670,2025,10,APC,2025-04-27
FDN,111671,2024,11,API,2024-05-07
FDN,111672,2025,2,API,2024-08-24
FDN,111673,2026,4,API,2025-10-21
FDN,111674,2024,5,API,2023-11-13
FDN,111675,2025,5,API,2024-11-25
FDN,111676,2025,11,API,2025-05-13
FDN,111677,2025,4,API,2024-10-07
FDN,111678,2026,2,API,2025-08-09
FDN,111679,2024,12,API,2024-06-08
FDN,111680,2024,12,API,2024-06-21
FDN,111681,2025,12,API,2025-06-05
FDN,111682,2025,5,APC,2024-11-24
FDN,111683,2025,4,APC,2024-10-16
MSO,113095,2026,1,API,2025-07-18
MSO,113096,2026,1,API,2025-07-11
MSO,113097,2025,12,API,2025-06-22
MSO,113098,2024,12,APC,2024-06-10
MSO,113099,2024,1,API,2023-07-19
MSO,113100,2024,12,API,2024-06-24
MSO,113101,2025,5,API,2024-11-02
MSO,113102,2024,12,API,2024-06-16
FDN,111684,2026,3,API,2025-09-08
MSO,113103,2024,7,API,2024-01-31
FDN,111685,2025,5,API,2024-11-06
FDN,111686,2025,4,API,2024-10-30
MSO,113104,2025,9,API,2025-03-18
MSO,113105,2026,2,API,2025-08-13
MSO,113106,2026,2,API,2025-08-09
MSO,113107,2024,5,API,2023-11-05
MSO,113108,2025,1,APC,2024-07-03
FDN,111687,2024,9,API,2024-03-12
FDN,111688,2024,10,API,2024-04-02
FDN,111689,2024,2,API,2023-08-31
FDN,111690,2024,11,API,2024-05-02
MSO,113109,2025,1,API,2024-07-23
MSO,113110,2025,4,API,2024-10-29
MSO,113111,2024,11,API,2024-05-01
MSO,113112,2025,9,API,2025-03-01
MSO,113113,2024,7,API,2024-01-13
FDN,111691,2026,4,APC,2025-10-21
FDN,111692,2026,6,API,2025-12-19
MSO,113114,2024,4,API,2023-10-15
MSO,113115,2025,3,API,2024-09-07
MSO,113116,2025,7,API,2025-01-16
MSO,113117,2026,4,API,2025-10-13
MSO,113118,2025,12,API,2025-06-13
MSO,113119,2025,1,API,2024-07-15
MSO,113120,2025,12,API,2025-06-05
MSO,113121,2025,11,APC,2025-05-29
MSO,113122,2026,4,APC,2025-10-06
MSO,113123,2025,9,APC,2025-03-12
MSO,113124,2024,8,API,2024-02-02
MSO,113125,2024,10,APC,2024-04-07
MSO,113126,2025,8,APC,2025-02-03
MSO,113127,2025,3,API,2024-09-05
MSO,113128,2026,1,APC,2025-07-05
MSO,113129,2025,6,API,2024-12-19
MSO,113130,2025,5,API,2024-11-29
MSO,113131,2025,12,API,2025-06-09
MSO,113132,2025,7,API,2025-01-10
MSO,113133,2025,9,API,2025-03-10
MSO,113134,2026,4,APC,2025-10-18
MSO,113135,2025,1,API,2024-07-11
MSO,113136,2026,6,API,2025-12-08
MSO,113137,2025,2,APC,2024-08-03
MSO,113138,2026,2,API,2025-08-20
FDN,111693,2025,11,API,2025-05-03
FDN,111694,2026,2,API,2025-08-30
FDN,111695,2025,9,API,2025-03-25
FDN,111696,2025,3,APC,2024-09-14
FDN,111697,2024,10,API,2024-04-06
FDN,111698,2025,4,API,2024-10-14
FDN,111699,2026,3,API,2025-09-03
FDN,111700,2025,3,API,2024-09-22
FDN,111701,2025,12,APC,2025-06-03
FDN,111702,2026,3,API,2025-09-29
FDN,111703,2025,12,API,2025-06-19
FDN,111704,2025,8,API,2025-02-13
FDN,111705,2024,10,API,2024-04-20
FDN,111706,2025,6,API,2024-12-16
FDN,111707,2025,9,API,2025-03-25
FDN,111708,2024,5,API,2023-11-18
FDN,111709,2025,11,API,2025-05-07
FDN,111710,2026,3,API,2025-09-25
FDN,111711,2026,6,API,2025-12-05
FDN,111712,2025,11,API,2025-05-26
FDN,111713,2026,1,API,2025-07-07
FDN,111714,2025,4,API,2024-10-24
FDN,111715,2025,12,API,2025-06-21
FDN,111716,2026,5,APC,2025-11-06
FDN,111717,2024,6,API,2023-12-16
FDN,111718,2026,4,API,2025-10-08
FDN,111719,2025,7,API,2025-01-11
FDN,111720,2025,10,API,2025-04-12
MSO,113139,2025,5,API,2024-11-01
MSO,113140,2025,10,APC,2025-04-29
MSO,113141,2026,4,API,2025-10-01
MSO,113142,2026,1,API,2025-07-06
MSO,113143,2026,3,API,2025-09-20
FDN,111721,2025,10,API,2025-04-25
FDN,111722,2025,7,APC,2025-01-15
FDN,111723,2024,1,API,2023-07-27
FDN,111724,2025,8,API,2025-02-10
MSO,113144,2025,11,API,2025-05-12
MSO,113145,2026,2,API,2025-08-28
MSO,113146,2025,12,API,2025-06-16
MSO,113147,2025,11,API,2025-05-16
MSO,113148,2025,11,API,2025-05-03
MSO,113149,2025,5,APC,2024-11-14
MSO,113150,2026,1,API,2025-07-08
MSO,113151,2025,5,API,2024-11-16
MSO,113152,2024,5,API,2023-11-16
MSO,113153,2025,5,API,2024-11-03
MSO,113154,2026,1,API,2025-07-16
MSO,113155,2025,2,APC,2024-08-20
MSO,113156,2025,5,API,2024-11-13
MSO,113157,2025,3,API,2024-09-29
FDN,111725,2026,6,API,2025-12-12
MSO,113158,2024,1,API,2023-07-18
MSO,113159,2025,11,API,2025-05-27
MSO,113160,2025,11,API,2025-05-08
MSO,113161,2026,1,API,2025-07-12
MSO,113162,2025,4,APC,2024-10-27
MSO,113163,2025,12,API,2025-06-24
MSO,113164,2024,7,API,2024-01-27
MSO,113165,2024,7,APC,2024-01-09
MSO,113166,2025,5,API,2024-11-26
MSO,113167,2025,11,APC,2025-05-07
MSO,113168,2025,4,API,2024-10-21
MSO,113169,2024,5,APC,2023-11-12
MSO,113170,2025,11,API,2025-05-14
MSO,113171,2025,11,API,2025-05-19
MSO,113172,2025,10,APC,2025-04-25
MSO,113173,2025,6,API,2024-12-05
MSO,113174,2025,2,API,2024-08-07
FDN,111726,2025,7,APC,2025-01-28
FDN,111727,2025,8,API,2025-02-21
FDN,111728,2025,6,API,2024-12-28
FDN,111729,2025,6,APC,2024-12-05
FDN,111730,2025,3,API,2024-09-17
FDN,111731,2024,9,API,2024-03-29
FDN,111732,2025,2,APC,2024-08-21
FDN,111733,2025,4,API,2024-10-11
FDN,111734,2025,9,API,2025-03-21
FDN,111735,2025,12,APC,2025-06-15
MSO,113175,2025,4,API,2024-10-17
MSO,113176,2025,7,API,2025-01-11
MSO,113177,2024,8,APC,2024-02-29
MSO,113178,2025,7,API,2025-01-21
MSO,113179,2024,6,API,2023-12-19
MSO,113180,2024,7,API,2024-01-04
MSO,113181,2024,4,API,2023-10-31
MSO,113182,2025,2,API,2024-08-06
MSO,113183,2024,7,APC,2024-01-15
MSO,113184,2025,8,API,2025-02-05
MSO,113185,2026,5,APC,2025-11-07
MSO,113186,2025,2,API,2024-08-07
MSO,113187,2025,3,API,2024-09-01
MSO,113188,2025,4,API,2024-10-08
MSO,113189,2026,1,API,2025-07-01
MSO,113190,2025,6,API,2024-12-01
MSO,113191,2024,8,API,2024-02-26
MSO,113192,2025,11,API,2025-05-30
MSO,113193,2025,9,API,2025-03-13
MSO,113194,2025,11,API,2025-05-27
MSO,113195,2026,3,API,2025-09-16
MSO,113196,2026,6,API,2025-12-12
MSO,113197,2025,9,API,2025-03-12
MSO,113198,2025,5,API,2024-11-06
MSO,113199,2026,5,API,2025-11-05
MSO,113200,2025,6,API,2024-12-25
MSO,113201,2024,8,APC,2024-02-21
MSO,113202,2025,12,API,2025-06-26
FDN,111736,2025,4,API,2024-10-17
FDN,111737,2026,4,API,2025-10-28
FDN,111738,2024,3,API,2023-09-23
FDN,111739,2025,2,APC,2024-08-28
FDN,111740,2024,6,API,2023-12-01
FDN,111741,2025,1,API,2024-07-21
FDN,111742,2025,4,API,2024-10-26
